QB_diff,OL_adv_1,OL_adv_2,WR_adv_1,WR_adv_2,RB_adv_1,RB_adv_2,TE_diff,PK_diff,P_diff,QB1_vs_DB_2,QB2_vs_DB_1,PASS_SYNERGY_diff,team_1_is_home,season,team_1,team_2,target
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1,2024,Ohio,Ball State,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,0.0,0.0,0.0,0,2024,Ball State,Ohio,0
1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6578947368421049,1,2024,Bowling Green,Miami (OH),0
-1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.6578947368421049,0,2024,Miami (OH),Bowling Green,1
2.0,-0.5,0.0,1.5,0.5,-0.3333333333333335,0.0,-1.0,0.0,3.0,3.5,0.0,0.7105263157894743,1,2024,Boise State,Oregon State,1
-2.0,0.0,-0.5,0.5,1.5,0.0,-0.3333333333333335,1.0,0.0,-3.0,0.0,3.5,-0.7105263157894743,0,2024,Oregon State,Boise State,0
0.0,1.0499999999999998,-1.0,1.5,0.0,0.6666666666666665,0.3333333333333335,2.0,0.0,0.0,1.0,0.5,0.6842105263157894,1,2024,Colorado,Oklahoma State,1
0.0,-1.0,1.0499999999999998,0.0,1.5,0.3333333333333335,0.6666666666666665,-2.0,0.0,0.0,0.5,1.0,-0.6842105263157894,0,2024,Oklahoma State,Colorado,0
1.0,0.0,-0.10000000000000009,0.25,0.0,1.0,0.0,1.0,-3.0,-1.0,0.75,-1.0,0.6052631578947363,1,2024,Wisconsin,Minnesota,0
-1.0,-0.10000000000000009,0.0,0.0,0.25,0.0,1.0,-1.0,3.0,1.0,-1.0,0.75,-0.6052631578947363,0,2024,Minnesota,Wisconsin,1
0.0,0.10000000000000009,-1.25,0.0,0.0,0.6666666666666665,0.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.21052631578947345,1,2024,Ole Miss,Mississippi State,1
0.0,-1.25,0.10000000000000009,0.0,0.0,0.3333333333333335,0.6666666666666665,-1.0,-1.0,0.0,0.0,0.0,-0.21052631578947345,0,2024,Mississippi State,Ole Miss,0
-1.0,0.0,0.20000000000000018,0.25,0.25,-0.3333333333333335,0.0,0.0,0.0,-2.0,-0.25,0.75,-0.5263157894736841,1,2024,Colorado State,Utah State,1
1.0,0.20000000000000018,0.0,0.25,0.25,0.0,-0.3333333333333335,0.0,0.0,2.0,0.75,-0.25,0.5263157894736841,0,2024,Utah State,Colorado State,0
0.0,-0.8500000000000001,0.0,-0.25,0.0,0.0,-0.3333333333333335,0.0,-2.0,0.0,-0.25,0.0,0.0,1,2024,Sam Houston,Liberty,1
0.0,0.0,-0.8500000000000001,0.0,-0.25,-0.3333333333333335,0.0,0.0,2.0,0.0,0.0,-0.25,0.0,0,2024,Liberty,Sam Houston,0
0.0,-0.5,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,2024,South Alabama,Texas State,0
0.0,0.0,-0.5,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0,2024,Texas State,South Alabama,1
-1.0,-0.5,2.35,-0.25,0.0,-1.0,0.6666666666666665,-1.0,0.0,-3.0,-0.25,0.5,-0.8684210526315783,1,2024,San José State,Stanford,1
1.0,2.35,-0.5,0.0,-0.25,0.6666666666666665,-1.0,1.0,0.0,3.0,0.5,-0.25,0.8684210526315783,0,2024,Stanford,San José State,0
-1.0,0.0,0.5,-0.25,0.75,0.3333333333333335,0.3333333333333335,0.0,-3.0,0.0,0.25,1.75,-0.6578947368421053,1,2024,Iowa,Nebraska,1
1.0,0.5,0.0,0.75,-0.25,0.3333333333333335,0.3333333333333335,0.0,3.0,0.0,1.75,0.25,0.6578947368421053,0,2024,Nebraska,Iowa,0
0.0,1.0,-1.75,0.75,-1.0,1.6666666666666665,-1.0,0.0,0.0,0.0,0.25,-1.0,0.13157894736842124,1,2024,Georgia,Georgia Tech,1
0.0,-1.75,1.0,-1.0,0.75,-1.0,1.6666666666666665,0.0,0.0,0.0,-1.0,0.25,-0.13157894736842124,0,2024,Georgia Tech,Georgia,0
-1.0,-0.10000000000000009,-1.0,0.0,0.0,-0.6666666666666665,0.3333333333333335,0.0,0.0,-3.0,0.0,1.0,-0.5263157894736841,1,2024,UCF,Utah,0
1.0,-1.0,-0.10000000000000009,0.0,0.0,0.3333333333333335,-0.6666666666666665,0.0,0.0,3.0,1.0,0.0,0.5263157894736841,0,2024,Utah,UCF,1
-2.0,-1.25,0.7000000000000002,-1.25,0.75,-0.6666666666666665,1.3333333333333335,0.0,0.0,0.0,-1.25,1.25,-1.4473684210526314,1,2024,Army,UTSA,1
2.0,0.7000000000000002,-1.25,0.75,-1.25,1.3333333333333335,-0.6666666666666665,0.0,0.0,0.0,1.25,-1.25,1.4473684210526314,0,2024,UTSA,Army,0
1.0,0.3500000000000001,-0.8500000000000001,0.25,0.5,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.39473684210526283,1,2024,Kentucky,Louisville,0
-1.0,-0.8500000000000001,0.3500000000000001,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.25,-0.39473684210526283,0,2024,Louisville,Kentucky,1
-2.0,-1.25,1.2000000000000002,-0.25,1.0,0.3333333333333335,0.0,0.0,3.0,1.0,-1.25,1.5,-1.1842105263157894,1,2024,Vanderbilt,Tennessee,0
2.0,1.2000000000000002,-1.25,1.0,-0.25,0.0,0.3333333333333335,0.0,-3.0,-1.0,1.5,-1.25,1.1842105263157894,0,2024,Tennessee,Vanderbilt,1
0.0,0.6000000000000001,-0.04999999999999982,0.75,0.0,-0.3333333333333335,0.3333333333333335,1.0,-2.0,-3.0,0.75,0.0,0.21052631578947345,1,2024,Texas Tech,West Virginia,1
0.0,-0.04999999999999982,0.6000000000000001,0.0,0.75,0.3333333333333335,-0.3333333333333335,-1.0,2.0,3.0,0.0,0.75,-0.21052631578947345,0,2024,West Virginia,Texas Tech,0
1.0,0.4500000000000002,0.20000000000000018,0.5,0.25,-0.33333333333333304,-0.33333333333333304,0.0,0.0,0.0,1.0,-0.25,0.5263157894736841,1,2024,Clemson,South Carolina,0
-1.0,0.20000000000000018,0.4500000000000002,0.25,0.5,-0.33333333333333304,-0.33333333333333304,0.0,0.0,0.0,-0.25,1.0,-0.5263157894736841,0,2024,South Carolina,Clemson,1
1.0,-1.2000000000000002,0.2999999999999998,-0.75,-0.5,-3.0,0.3333333333333335,1.0,3.0,3.0,0.25,-0.5,0.7368421052631575,1,2024,Baylor,Kansas,1
-1.0,0.2999999999999998,-1.2000000000000002,-0.5,-0.75,0.3333333333333335,-3.0,-1.0,-3.0,-3.0,-0.5,0.25,-0.7368421052631575,0,2024,Kansas,Baylor,0
1.0,0.20000000000000018,-0.75,1.0,-0.5,1.0,-0.666666666666667,0.0,-1.0,-3.0,1.0,-0.5,0.7894736842105265,1,2024,Ohio State,Michigan,0
-1.0,-0.75,0.20000000000000018,-0.5,1.0,-0.666666666666667,1.0,0.0,1.0,3.0,-0.5,1.0,-0.7894736842105265,0,2024,Michigan,Ohio State,1
0.0,-0.25,0.0,1.0,0.5,1.0,1.3333333333333333,0.0,3.0,1.0,1.0,1.0,0.13157894736842124,1,2024,Wake Forest,Duke,0
0.0,0.0,-0.25,0.5,1.0,1.3333333333333333,1.0,0.0,-3.0,-1.0,1.0,1.0,-0.13157894736842124,0,2024,Duke,Wake Forest,1
0.0,-0.6000000000000001,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.5,0.07894736842105221,1,2024,UL Monroe,Louisiana,0
0.0,3.0,-0.6000000000000001,2.0,0.0,2.0,0.0,-1.0,0.0,0.0,1.5,0.0,-0.07894736842105221,0,2024,Louisiana,UL Monroe,1
-1.0,-0.20000000000000018,1.5,-0.25,0.75,-0.3333333333333335,-0.3333333333333335,0.0,0.0,0.0,-0.25,1.75,-0.5263157894736841,1,2024,Temple,North Texas,0
1.0,1.5,-0.20000000000000018,0.75,-0.25,-0.3333333333333335,-0.3333333333333335,0.0,0.0,0.0,1.75,-0.25,0.5263157894736841,0,2024,North Texas,Temple,1
0.0,0.20000000000000018,-0.25,0.5,-0.25,0.6666666666666665,-0.3333333333333335,0.0,1.0,-3.0,1.0,0.25,0.0,1,2024,Massachusetts,UConn,0
0.0,-0.25,0.20000000000000018,-0.25,0.5,-0.3333333333333335,0.6666666666666665,0.0,-1.0,3.0,0.25,1.0,0.0,0,2024,UConn,Massachusetts,1
0.0,0.75,-0.25,0.5,0.5,0.0,0.3333333333333335,0.0,0.0,0.0,0.5,1.0,0.13157894736842124,1,2024,Northwestern,Illinois,0
0.0,-0.25,0.75,0.5,0.5,0.3333333333333335,0.0,0.0,0.0,0.0,1.0,0.5,-0.13157894736842124,0,2024,Illinois,Northwestern,1
0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-0.13157894736842124,1,2024,Western Michigan,Eastern Michigan,1
0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.13157894736842124,0,2024,Eastern Michigan,Western Michigan,0
0.0,0.0,0.0,-0.25,0.5,-3.0,0.0,0.0,3.0,1.0,-0.25,0.0,-0.1315789473684208,1,2024,Florida International,Middle Tennessee,1
0.0,0.0,0.0,0.5,-0.25,0.0,-3.0,0.0,-3.0,-1.0,0.0,-0.25,0.1315789473684208,0,2024,Middle Tennessee,Florida International,0
-1.0,0.25,0.0,-0.5,-0.25,0.0,-0.6666666666666665,-1.0,3.0,0.0,-0.5,0.75,-0.7368421052631575,1,2024,Georgia State,Coastal Carolina,0
1.0,0.0,0.25,-0.25,-0.5,-0.6666666666666665,0.0,1.0,-3.0,0.0,0.75,-0.5,0.7368421052631575,0,2024,Coastal Carolina,Georgia State,1
-3.0,-3.0,0.7000000000000002,1.0,2.0,-1.0,3.0,0.0,-3.0,3.0,-3.0,1.5,-1.4473684210526316,1,2024,Troy,Southern Miss,1
3.0,0.7000000000000002,-3.0,2.0,1.0,3.0,-1.0,0.0,3.0,-3.0,1.5,-3.0,1.4473684210526316,0,2024,Southern Miss,Troy,0
0.0,0.20000000000000018,0.0,0.0,1.0,0.0,1.3333333333333335,-1.0,0.0,0.0,0.0,0.0,-0.4736842105263155,1,2024,Rice,South Florida,1
0.0,0.0,0.20000000000000018,1.0,0.0,1.3333333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.4736842105263155,0,2024,South Florida,Rice,0
1.0,0.20000000000000018,-0.25,0.5,-0.5,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.4210526315789473,1,2024,Arkansas State,Old Dominion,0
-1.0,-0.25,0.20000000000000018,-0.5,0.5,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,-1.4210526315789473,0,2024,Old Dominion,Arkansas State,1
-1.0,-0.1499999999999999,0.10000000000000009,-0.5,0.0,-0.3333333333333335,-0.6666666666666665,3.0,-3.0,1.0,-0.5,0.5,-0.02631578947368407,1,2024,Boston College,Pittsburgh,1
1.0,0.10000000000000009,-0.1499999999999999,0.0,-0.5,-0.6666666666666665,-0.3333333333333335,-3.0,3.0,-1.0,0.5,-0.5,0.02631578947368407,0,2024,Pittsburgh,Boston College,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2024,Northern Illinois,Central Michigan,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024,Central Michigan,Northern Illinois,0
-1.0,-0.04999999999999982,-0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5263157894736841,1,2024,Charlotte,UAB,1
1.0,-0.25,-0.04999999999999982,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5263157894736841,0,2024,UAB,Charlotte,0
0.0,0.3999999999999999,-0.5,0.25,0.25,-0.3333333333333335,-1.0,1.0,3.0,0.0,0.25,0.25,0.21052631578947345,1,2024,Michigan State,Rutgers,0
0.0,-0.5,0.3999999999999999,0.25,0.25,-1.0,-0.3333333333333335,-1.0,-3.0,0.0,0.25,0.25,-0.21052631578947345,0,2024,Rutgers,Michigan State,1
0.0,-0.3999999999999999,-0.25,1.0,0.0,-0.33333333333333304,0.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.2631578947368425,1,2024,Missouri,Arkansas,1
0.0,-0.25,-0.3999999999999999,0.0,1.0,0.6666666666666665,-0.33333333333333304,0.0,-1.0,0.0,0.0,0.0,-0.2631578947368425,0,2024,Arkansas,Missouri,0
2.0,-1.75,-0.3999999999999999,-0.25,0.0,-1.333333333333333,1.0,0.0,-3.0,0.0,0.75,-1.0,1.0526315789473681,1,2024,Syracuse,Miami,1
-2.0,-0.3999999999999999,-1.75,0.0,-0.25,1.0,-1.333333333333333,0.0,3.0,0.0,-1.0,0.75,-1.0526315789473681,0,2024,Miami,Syracuse,0
1.0,0.20000000000000018,-1.2000000000000002,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,-0.5,0.6578947368421053,1,2024,Alabama,Auburn,1
-1.0,-1.2000000000000002,0.20000000000000018,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,-0.5,1.0,-0.6578947368421053,0,2024,Auburn,Alabama,0
1.0,-0.10000000000000009,-0.25,1.0,-1.25,1.0,-0.6666666666666665,1.0,2.0,0.0,1.0,-1.25,0.9999999999999996,1,2024,UCLA,Fresno State,1
-1.0,-0.25,-0.10000000000000009,-1.25,1.0,-0.6666666666666665,1.0,-1.0,-2.0,0.0,-1.25,1.0,-0.9999999999999996,0,2024,Fresno State,UCLA,0
1.0,0.25,-0.5499999999999998,0.25,0.5,0.6666666666666665,1.0,1.0,0.0,0.0,0.25,-0.5,0.7368421052631575,1,2024,SMU,California,1
-1.0,-0.5499999999999998,0.25,0.5,0.25,1.0,0.6666666666666665,-1.0,0.0,0.0,-0.5,0.25,-0.7368421052631575,0,2024,California,SMU,0
0.0,0.0,0.0,0.5,0.0,-0.33333333333333304,0.0,0.0,0.0,3.0,0.0,0.0,0.13157894736842124,1,2024,USC,Notre Dame,0
0.0,0.0,0.0,0.0,0.5,0.0,-0.33333333333333304,0.0,0.0,-3.0,0.0,0.0,-0.13157894736842124,0,2024,Notre Dame,USC,1
-1.0,-0.5,0.20000000000000018,0.0,0.0,0.6666666666666665,-0.3333333333333335,-1.0,0.0,0.0,0.0,1.0,-0.7368421052631575,1,2024,Tulsa,Florida Atlantic,0
1.0,0.20000000000000018,-0.5,0.0,0.0,-0.3333333333333335,0.6666666666666665,1.0,0.0,0.0,1.0,0.0,0.7368421052631575,0,2024,Florida Atlantic,Tulsa,1
0.0,-0.3999999999999999,-0.6499999999999999,0.0,0.0,0.6666666666666665,0.6666666666666665,0.0,3.0,0.0,0.0,0.0,0.0,1,2024,North Carolina,NC State,0
0.0,-0.6499999999999999,-0.3999999999999999,0.0,0.0,0.6666666666666665,0.6666666666666665,0.0,-3.0,0.0,0.0,0.0,0.0,0,2024,NC State,North Carolina,1
0.0,-0.7999999999999998,-0.04999999999999982,-0.5,1.0,1.0,0.6666666666666665,0.0,0.0,-3.0,0.0,1.0,-0.13157894736842124,1,2024,Arizona,Arizona State,0
0.0,-0.04999999999999982,-0.7999999999999998,1.0,-0.5,0.6666666666666665,1.0,0.0,0.0,3.0,1.0,0.0,0.13157894736842124,0,2024,Arizona State,Arizona,1
1.0,0.4500000000000002,-0.8500000000000001,0.75,0.0,1.0,-1.0,1.0,3.0,-3.0,1.25,0.0,0.8684210526315788,1,2024,Penn State,Maryland,1
-1.0,-0.8500000000000001,0.4500000000000002,0.0,0.75,-1.0,1.0,-1.0,-3.0,3.0,0.0,1.25,-0.8684210526315788,0,2024,Maryland,Penn State,0
-1.0,1.85,-1.4,1.0,0.5,0.6666666666666665,0.0,0.0,3.0,0.0,0.5,1.0,-0.5263157894736841,1,2024,Western Kentucky,Jacksonville State,1
1.0,-1.4,1.85,0.5,1.0,0.0,0.6666666666666665,0.0,-3.0,0.0,1.0,0.5,0.5263157894736841,0,2024,Jacksonville State,Western Kentucky,0
3.0,-0.25,0.0,1.25,0.0,3.0,-3.0,0.0,3.0,0.0,0.75,-3.0,1.7105263157894737,1,2024,Louisiana Tech,Kennesaw State,1
-3.0,0.0,-0.25,0.0,1.25,-3.0,3.0,0.0,-3.0,0.0,-3.0,0.75,-1.7105263157894737,0,2024,Kennesaw State,Louisiana Tech,0
0.0,0.0,-0.1499999999999999,-1.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.3947368421052633,1,2024,New Mexico State,UTEP,0
0.0,-0.1499999999999999,0.0,0.0,-1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3947368421052633,0,2024,UTEP,New Mexico State,1
0.0,-0.25,0.0,0.5,-0.25,1.0,0.0,1.0,-2.0,-3.0,0.0,-0.25,0.34210526315789425,1,2024,Georgia Southern,App State,1
0.0,0.0,-0.25,-0.25,0.5,0.0,1.0,-1.0,2.0,3.0,-0.25,0.0,-0.34210526315789425,0,2024,App State,Georgia Southern,0
0.0,-0.7999999999999998,0.3999999999999999,0.25,0.5,0.0,1.6666666666666665,1.0,-3.0,1.0,0.25,0.5,0.21052631578947345,1,2024,Cincinnati,TCU,0
0.0,0.3999999999999999,-0.7999999999999998,0.5,0.25,1.6666666666666665,0.0,-1.0,3.0,-1.0,0.5,0.25,-0.21052631578947345,0,2024,TCU,Cincinnati,1
0.0,0.0,0.0,0.5,0.0,0.0,-0.6666666666666665,0.0,-3.0,3.0,0.0,0.0,0.1315789473684208,1,2024,Washington State,Wyoming,0
0.0,0.0,0.0,0.0,0.5,-0.6666666666666665,0.0,0.0,3.0,-3.0,0.0,0.0,-0.1315789473684208,0,2024,Wyoming,Washington State,1
0.0,-0.6000000000000001,-0.2999999999999998,0.0,1.0,-0.3333333333333335,0.0,-1.0,0.0,0.0,0.0,1.0,-0.21052631578947345,1,2024,Indiana,Purdue,1
0.0,-0.2999999999999998,-0.6000000000000001,1.0,0.0,0.0,-0.3333333333333335,1.0,0.0,0.0,1.0,0.0,0.21052631578947345,0,2024,Purdue,Indiana,0
-1.0,-0.5,-0.25,-0.5,-0.25,1.0,-0.33333333333333304,0.0,0.0,0.0,-0.5,0.75,-0.5263157894736841,1,2024,LSU,Oklahoma,1
1.0,-0.25,-0.5,-0.25,-0.5,-0.33333333333333304,1.0,0.0,0.0,0.0,0.75,-0.5,0.5263157894736841,0,2024,Oklahoma,LSU,0
0.0,-0.25,0.0,-0.25,0.0,1.0,0.0,0.0,0.0,-1.0,0.75,1.0,0.0,1,2024,Florida State,Florida,0
0.0,0.0,-0.25,0.0,-0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.75,0.0,0,2024,Florida,Florida State,1
1.0,0.9500000000000002,-0.7000000000000002,0.5,-0.75,0.6666666666666665,0.0,0.0,3.0,3.0,0.0,-1.25,0.7894736842105265,1,2024,Oregon,Washington,1
-1.0,-0.7000000000000002,0.9500000000000002,-0.75,0.5,0.0,0.6666666666666665,0.0,-3.0,-3.0,-1.25,0.0,-0.7894736842105265,0,2024,Washington,Oregon,0
0.0,0.0,-0.15000000000000036,0.0,0.25,0.33333333333333304,1.0,0.0,0.0,1.0,0.5,0.75,0.0,1,2024,Texas A&M,Texas,0
0.0,-0.15000000000000036,0.0,0.25,0.0,1.0,0.33333333333333304,0.0,0.0,-1.0,0.75,0.5,0.0,0,2024,Texas,Texas A&M,1
0.0,-0.25,0.20000000000000018,0.0,0.5,-0.3333333333333335,0.6666666666666665,0.0,0.0,3.0,1.0,1.0,-0.1315789473684208,1,2024,Iowa State,Kansas State,1
0.0,0.20000000000000018,-0.25,0.5,0.0,0.6666666666666665,-0.3333333333333335,0.0,0.0,-3.0,1.0,1.0,0.1315789473684208,0,2024,Kansas State,Iowa State,0
-1.0,-0.25,-0.25,-0.25,-1.0,1.0,1.0,0.0,3.0,0.0,-0.25,0.0,-0.5263157894736841,1,2024,UNLV,Nevada,1
1.0,-0.25,-0.25,-1.0,-0.25,1.0,1.0,0.0,-3.0,0.0,0.0,-0.25,0.5263157894736841,0,2024,Nevada,UNLV,0
1.0,-1.1,1.5,-0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.5,-0.25,0.26315789473684204,1,2024,James Madison,Marshall,0
-1.0,1.5,-1.1,0.75,-0.5,0.0,1.0,0.0,0.0,0.0,-0.25,0.5,-0.26315789473684204,0,2024,Marshall,James Madison,1
1.0,0.1499999999999999,-0.5,1.0,0.5,-0.3333333333333335,0.0,0.0,0.0,0.0,1.0,-0.5,0.5263157894736841,1,2024,Virginia Tech,Virginia,1
-1.0,-0.5,0.1499999999999999,0.5,1.0,0.0,-0.3333333333333335,0.0,0.0,0.0,-0.5,1.0,-0.5263157894736841,0,2024,Virginia,Virginia Tech,0
1.0,0.0,2.45,-1.0,-0.25,0.0,0.0,0.0,0.0,3.0,0.0,-0.25,0.5263157894736845,1,2024,BYU,Houston,1
-1.0,2.45,0.0,-0.25,-1.0,0.0,0.0,0.0,0.0,-3.0,-0.25,0.0,-0.5263157894736845,0,2024,Houston,BYU,0
4.0,2.45,-3.0,0.75,-1.25,0.3333333333333335,0.0,1.0,0.0,0.0,1.25,-3.25,2.7105263157894735,1,2024,San Diego State,Air Force,0
-4.0,-3.0,2.45,-1.25,0.75,0.0,0.3333333333333335,-1.0,0.0,0.0,-3.25,1.25,-2.7105263157894735,0,2024,Air Force,San Diego State,1
0.0,-0.8999999999999999,-0.25,0.25,-1.75,1.0,0.0,0.0,0.0,2.0,-0.25,-0.25,0.5263157894736841,1,2024,Hawai'i,New Mexico,1
0.0,-0.25,-0.8999999999999999,-1.75,0.25,0.0,1.0,0.0,0.0,-2.0,-0.25,-0.25,-0.5263157894736841,0,2024,New Mexico,Hawai'i,0
1.0,-1.4,1.85,0.5,1.0,0.0,0.6666666666666665,0.0,-3.0,0.0,1.0,0.5,0.5263157894736841,1,2024,Jacksonville State,Western Kentucky,1
-1.0,1.85,-1.4,1.0,0.5,0.6666666666666665,0.0,0.0,3.0,0.0,0.5,1.0,-0.5263157894736841,0,2024,Western Kentucky,Jacksonville State,0
0.0,-1.25,0.5,-1.25,1.25,0.0,1.3333333333333335,-1.0,0.0,0.0,-1.25,-0.75,-0.7368421052631575,1,2024,Army,Tulane,1
0.0,0.5,-1.25,1.25,-1.25,1.3333333333333335,0.0,1.0,0.0,0.0,-0.75,-1.25,0.7368421052631575,0,2024,Tulane,Army,0
2.0,-0.25,0.0,-1.0,0.0,0.0,1.0,0.0,-3.0,3.0,1.0,0.0,1.0526315789473686,1,2024,Boise State,UNLV,1
-2.0,0.0,-0.25,0.0,-1.0,1.0,0.0,0.0,3.0,-3.0,0.0,1.0,-1.0526315789473686,0,2024,UNLV,Boise State,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,1,2024,Miami (OH),Ohio,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,2024,Ohio,Miami (OH),1
0.0,0.20000000000000018,-1.0,1.0,-1.0,0.6666666666666665,0.0,1.0,3.0,0.0,1.0,0.0,0.4736842105263155,1,2024,Arizona State,Iowa State,1
0.0,-1.0,0.20000000000000018,-1.0,1.0,0.0,0.6666666666666665,-1.0,-3.0,0.0,0.0,1.0,-0.4736842105263155,0,2024,Iowa State,Arizona State,0
1.0,-0.15000000000000036,0.0,-0.5,0.0,0.0,0.33333333333333304,0.0,0.0,0.0,0.0,-0.5,0.5263157894736841,1,2024,Texas,Georgia,0
-1.0,0.0,-0.15000000000000036,0.0,-0.5,0.33333333333333304,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5263157894736841,0,2024,Georgia,Texas,1
0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.13157894736842124,1,2024,Louisiana,Marshall,0
0.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.13157894736842124,0,2024,Marshall,Louisiana,1
-1.0,-0.04999999999999982,-0.2999999999999998,0.5,0.25,0.0,1.0,0.0,0.0,3.0,0.0,0.75,-0.5263157894736841,1,2024,Oregon,Penn State,1
1.0,-0.2999999999999998,-0.04999999999999982,0.25,0.5,1.0,0.0,0.0,0.0,-3.0,0.75,0.0,0.5263157894736841,0,2024,Penn State,Oregon,0
-1.0,0.0,0.4500000000000002,-0.25,1.0,-0.33333333333333304,1.0,0.0,-3.0,0.0,-0.25,1.5,-0.6578947368421053,1,2024,SMU,Clemson,0
1.0,0.4500000000000002,0.0,1.0,-0.25,1.0,-0.33333333333333304,0.0,3.0,0.0,1.5,-0.25,0.6578947368421053,0,2024,Clemson,SMU,1
-1.0,0.5,-1.3,1.5,-2.75,0.3333333333333335,-0.6666666666666665,0.0,0.0,-2.0,1.5,0.25,0.0,1,2024,Army,Navy,0
1.0,-1.3,0.5,-2.75,1.5,-0.6666666666666665,0.3333333333333335,0.0,0.0,2.0,0.25,1.5,0.0,0,2024,Navy,Army,1
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.1315789473684208,1,2024,Western Michigan,South Alabama,0
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.1315789473684208,0,2024,South Alabama,Western Michigan,1
1.0,-0.2999999999999998,0.0,0.5,0.25,1.0,-0.3333333333333335,0.0,-1.0,3.0,0.5,-0.25,0.6578947368421053,1,2024,West Virginia,Memphis,0
-1.0,0.0,-0.2999999999999998,0.25,0.5,-0.3333333333333335,1.0,0.0,1.0,-3.0,-0.25,0.5,-0.6578947368421053,0,2024,Memphis,West Virginia,1
1.0,-0.6000000000000001,1.1,0.0,0.25,1.0,0.0,0.0,-3.0,0.0,1.0,-0.25,0.3947368421052633,1,2024,James Madison,Western Kentucky,1
-1.0,1.1,-0.6000000000000001,0.25,0.0,0.0,1.0,0.0,3.0,0.0,-0.25,1.0,-0.3947368421052633,0,2024,Western Kentucky,James Madison,0
0.0,-0.75,-0.04999999999999982,-0.75,0.0,0.6666666666666665,1.0,0.0,3.0,-3.0,-0.75,-1.0,-0.26315789473684204,1,2024,UNLV,California,1
0.0,-0.04999999999999982,-0.75,0.0,-0.75,1.0,0.6666666666666665,0.0,-3.0,3.0,-1.0,-0.75,0.26315789473684204,0,2024,California,UNLV,0
0.0,-0.6000000000000001,0.0,-0.25,0.5,0.0,0.6666666666666665,-1.0,0.0,0.0,-0.25,0.0,-0.34210526315789425,1,2024,Sam Houston,Georgia Southern,1
0.0,0.0,-0.6000000000000001,0.5,-0.25,0.6666666666666665,0.0,1.0,0.0,0.0,0.0,-0.25,0.34210526315789425,0,2024,Georgia Southern,Sam Houston,0
1.0,-1.4,2.25,0.5,0.5,0.0,0.6666666666666665,0.0,-3.0,-2.0,1.0,0.5,0.6578947368421049,1,2024,Jacksonville State,Ohio,0
-1.0,2.25,-1.4,0.5,0.5,0.6666666666666665,0.0,0.0,3.0,2.0,0.5,1.0,-0.6578947368421049,0,2024,Ohio,Jacksonville State,1
3.0,0.75,-1.25,0.75,-0.25,1.0,0.0,0.0,3.0,3.0,1.75,-2.25,1.5789473684210527,1,2024,Florida,Tulane,1
-3.0,-1.25,0.75,-0.25,0.75,0.0,1.0,0.0,-3.0,-3.0,-2.25,1.75,-1.5789473684210527,0,2024,Tulane,Florida,0
